"img-fixed src","infocard-cell-data","ent-name","ent-name href","type-icon","type-icon href","type-icon 2","type-icon href 2","cell-num","cell-num 2","cell-num 3","cell-num 4","cell-num 5","cell-num 6","cell-num 7","type-icon 4","type-icon href 4","type-icon 5","type-icon href 5"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/probopass.png","0476","Probopass","https://pokemondb.net/pokedex/probopass","","","","","525","60","55","145","75","150","40","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/dusknoir.png","0477","Dusknoir","https://pokemondb.net/pokedex/dusknoir","","","","","525","45","100","135","65","135","45","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/froslass.png","0478","Froslass","https://pokemondb.net/pokedex/froslass","","","Ice","https://pokemondb.net/type/ice","480","70","80","70","80","70","110","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom.png","0479","Rotom","https://pokemondb.net/pokedex/rotom","","","","","440","50","50","77","95","77","91","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom-heat.png","0479","Rotom","https://pokemondb.net/pokedex/rotom","","","","","520","50","65","107","105","107","86","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom-wash.png","0479","Rotom","https://pokemondb.net/pokedex/rotom","","","","","520","50","65","107","105","107","86","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom-frost.png","0479","Rotom","https://pokemondb.net/pokedex/rotom","","","Ice","https://pokemondb.net/type/ice","520","50","65","107","105","107","86","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom-fan.png","0479","Rotom","https://pokemondb.net/pokedex/rotom","","","","","520","50","65","107","105","107","86","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom-mow.png","0479","Rotom","https://pokemondb.net/pokedex/rotom","Grass","https://pokemondb.net/type/grass","","","520","50","65","107","105","107","86","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/uxie.png","0480","Uxie","https://pokemondb.net/pokedex/uxie","","","","","580","75","75","130","75","130","95","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/mesprit.png","0481","Mesprit","https://pokemondb.net/pokedex/mesprit","","","","","580","80","105","105","105","105","80","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/azelf.png","0482","Azelf","https://pokemondb.net/pokedex/azelf","","","","","580","75","125","70","125","70","115","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/dialga.png","0483","Dialga","https://pokemondb.net/pokedex/dialga","","","","","680","100","120","120","150","100","90","","","Dragon","https://pokemondb.net/type/dragon"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/dialga-origin.png","0483","Dialga","https://pokemondb.net/pokedex/dialga","","","","","680","100","100","120","150","120","90","","","Dragon","https://pokemondb.net/type/dragon"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/palkia.png","0484","Palkia","https://pokemondb.net/pokedex/palkia","","","","","680","90","120","100","150","120","100","","","Dragon","https://pokemondb.net/type/dragon"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/palkia-origin.png","0484","Palkia","https://pokemondb.net/pokedex/palkia","","","","","680","90","100","100","150","120","120","","","Dragon","https://pokemondb.net/type/dragon"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/heatran.png","0485","Heatran","https://pokemondb.net/pokedex/heatran","","","","","600","91","90","106","130","106","77","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/regigigas.png","0486","Regigigas","https://pokemondb.net/pokedex/regigigas","","","","","670","110","160","110","80","110","100","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/giratina-altered.png","0487","Giratina","https://pokemondb.net/pokedex/giratina","","","","","680","150","100","120","100","120","90","","","Dragon","https://pokemondb.net/type/dragon"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/giratina-origin.png","0487","Giratina","https://pokemondb.net/pokedex/giratina","","","","","680","150","120","100","120","100","90","","","Dragon","https://pokemondb.net/type/dragon"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/cresselia.png","0488","Cresselia","https://pokemondb.net/pokedex/cresselia","","","","","580","120","70","110","75","120","85","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/phione.png","0489","Phione","https://pokemondb.net/pokedex/phione","","","","","480","80","80","80","80","80","80","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/manaphy.png","0490","Manaphy","https://pokemondb.net/pokedex/manaphy","","","","","600","100","100","100","100","100","100","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/darkrai.png","0491","Darkrai","https://pokemondb.net/pokedex/darkrai","","","","","600","70","90","90","135","90","125","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/shaymin-land.png","0492","Shaymin","https://pokemondb.net/pokedex/shaymin","Grass","https://pokemondb.net/type/grass","","","600","100","100","100","100","100","100","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/shaymin-sky.png","0492","Shaymin","https://pokemondb.net/pokedex/shaymin","Grass","https://pokemondb.net/type/grass","","","600","100","103","75","120","75","127","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/arceus.png","0493","Arceus","https://pokemondb.net/pokedex/arceus","","","","","720","120","120","120","120","120","120","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/victini.png","0494","Victini","https://pokemondb.net/pokedex/victini","","","","","600","100","100","100","100","100","100","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/snivy.png","0495","Snivy","https://pokemondb.net/pokedex/snivy","Grass","https://pokemondb.net/type/grass","","","308","45","45","55","45","55","63","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/servine.png","0496","Servine","https://pokemondb.net/pokedex/servine","Grass","https://pokemondb.net/type/grass","","","413","60","60","75","60","75","83","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/serperior.png","0497","Serperior","https://pokemondb.net/pokedex/serperior","Grass","https://pokemondb.net/type/grass","","","528","75","75","95","75","95","113","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/tepig.png","0498","Tepig","https://pokemondb.net/pokedex/tepig","","","","","308","65","63","45","45","45","45","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/pignite.png","0499","Pignite","https://pokemondb.net/pokedex/pignite","","","","","418","90","93","55","70","55","55","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/emboar.png","0500","Emboar","https://pokemondb.net/pokedex/emboar","","","","","528","110","123","65","100","65","65","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/oshawott.png","0501","Oshawott","https://pokemondb.net/pokedex/oshawott","","","","","308","55","55","45","63","45","45","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/dewott.png","0502","Dewott","https://pokemondb.net/pokedex/dewott","","","","","413","75","75","60","83","60","60","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/samurott.png","0503","Samurott","https://pokemondb.net/pokedex/samurott","","","","","528","95","100","85","108","70","70","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/samurott-hisuian.png","0503","Samurott","https://pokemondb.net/pokedex/samurott","","","","","528","90","108","80","100","65","85","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/patrat.png","0504","Patrat","https://pokemondb.net/pokedex/patrat","","","","","255","45","55","39","35","39","42","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/watchog.png","0505","Watchog","https://pokemondb.net/pokedex/watchog","","","","","420","60","85","69","60","69","77","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/lillipup.png","0506","Lillipup","https://pokemondb.net/pokedex/lillipup","","","","","275","45","60","45","25","45","55","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/herdier.png","0507","Herdier","https://pokemondb.net/pokedex/herdier","","","","","370","65","80","65","35","65","60","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/stoutland.png","0508","Stoutland","https://pokemondb.net/pokedex/stoutland","","","","","500","85","110","90","45","90","80","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/purrloin.png","0509","Purrloin","https://pokemondb.net/pokedex/purrloin","","","","","281","41","50","37","50","37","66","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/liepard.png","0510","Liepard","https://pokemondb.net/pokedex/liepard","","","","","446","64","88","50","88","50","106","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/pansage.png","0511","Pansage","https://pokemondb.net/pokedex/pansage","Grass","https://pokemondb.net/type/grass","","","316","50","53","48","53","48","64","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/simisage.png","0512","Simisage","https://pokemondb.net/pokedex/simisage","Grass","https://pokemondb.net/type/grass","","","498","75","98","63","98","63","101","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/pansear.png","0513","Pansear","https://pokemondb.net/pokedex/pansear","","","","","316","50","53","48","53","48","64","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/simisear.png","0514","Simisear","https://pokemondb.net/pokedex/simisear","","","","","498","75","98","63","98","63","101","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/panpour.png","0515","Panpour","https://pokemondb.net/pokedex/panpour","","","","","316","50","53","48","53","48","64","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/simipour.png","0516","Simipour","https://pokemondb.net/pokedex/simipour","","","","","498","75","98","63","98","63","101","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/munna.png","0517","Munna","https://pokemondb.net/pokedex/munna","","","","","292","76","25","45","67","55","24","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/musharna.png","0518","Musharna","https://pokemondb.net/pokedex/musharna","","","","","487","116","55","85","107","95","29","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/pidove.png","0519","Pidove","https://pokemondb.net/pokedex/pidove","","","","","264","50","55","50","36","30","43","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/tranquill.png","0520","Tranquill","https://pokemondb.net/pokedex/tranquill","","","","","358","62","77","62","50","42","65","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/unfezant.png","0521","Unfezant","https://pokemondb.net/pokedex/unfezant","","","","","488","80","115","80","65","55","93","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/blitzle.png","0522","Blitzle","https://pokemondb.net/pokedex/blitzle","","","","","295","45","60","32","50","32","76","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/zebstrika.png","0523","Zebstrika","https://pokemondb.net/pokedex/zebstrika","","","","","497","75","100","63","80","63","116","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/roggenrola.png","0524","Roggenrola","https://pokemondb.net/pokedex/roggenrola","","","","","280","55","75","85","25","25","15","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/boldore.png","0525","Boldore","https://pokemondb.net/pokedex/boldore","","","","","390","70","105","105","50","40","20","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/gigalith.png","0526","Gigalith","https://pokemondb.net/pokedex/gigalith","","","","","515","85","135","130","60","80","25","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/woobat.png","0527","Woobat","https://pokemondb.net/pokedex/woobat","","","","","323","65","45","43","55","43","72","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/swoobat.png","0528","Swoobat","https://pokemondb.net/pokedex/swoobat","","","","","425","67","57","55","77","55","114","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/drilbur.png","0529","Drilbur","https://pokemondb.net/pokedex/drilbur","","","","","328","60","85","40","30","45","68","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/excadrill.png","0530","Excadrill","https://pokemondb.net/pokedex/excadrill","","","","","508","110","135","60","50","65","88","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/audino.png","0531","Audino","https://pokemondb.net/pokedex/audino","","","","","445","103","60","86","60","86","50","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/audino-mega.png","0531","Audino","https://pokemondb.net/pokedex/audino","","","","","545","103","60","126","80","126","50","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/timburr.png","0532","Timburr","https://pokemondb.net/pokedex/timburr","","","","","305","75","80","55","25","35","35","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/gurdurr.png","0533","Gurdurr","https://pokemondb.net/pokedex/gurdurr","","","","","405","85","105","85","40","50","40","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/conkeldurr.png","0534","Conkeldurr","https://pokemondb.net/pokedex/conkeldurr","","","","","505","105","140","95","55","65","45","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/tympole.png","0535","Tympole","https://pokemondb.net/pokedex/tympole","","","","","294","50","50","40","50","40","64","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/palpitoad.png","0536","Palpitoad","https://pokemondb.net/pokedex/palpitoad","","","","","384","75","65","55","65","55","69","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/seismitoad.png","0537","Seismitoad","https://pokemondb.net/pokedex/seismitoad","","","","","509","105","95","75","85","75","74","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/throh.png","0538","Throh","https://pokemondb.net/pokedex/throh","","","","","465","120","100","85","30","85","45","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/sawk.png","0539","Sawk","https://pokemondb.net/pokedex/sawk","","","","","465","75","125","75","30","75","85","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/sewaddle.png","0540","Sewaddle","https://pokemondb.net/pokedex/sewaddle","Grass","https://pokemondb.net/type/grass","","","310","45","53","70","40","60","42","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/swadloon.png","0541","Swadloon","https://pokemondb.net/pokedex/swadloon","Grass","https://pokemondb.net/type/grass","","","380","55","63","90","50","80","42","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/leavanny.png","0542","Leavanny","https://pokemondb.net/pokedex/leavanny","Grass","https://pokemondb.net/type/grass","","","500","75","103","80","70","80","92","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/venipede.png","0543","Venipede","https://pokemondb.net/pokedex/venipede","","","Poison","https://pokemondb.net/type/poison","260","30","45","59","30","39","57","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/whirlipede.png","0544","Whirlipede","https://pokemondb.net/pokedex/whirlipede","","","Poison","https://pokemondb.net/type/poison","360","40","55","99","40","79","47","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/scolipede.png","0545","Scolipede","https://pokemondb.net/pokedex/scolipede","","","Poison","https://pokemondb.net/type/poison","485","60","100","89","55","69","112","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/cottonee.png","0546","Cottonee","https://pokemondb.net/pokedex/cottonee","Grass","https://pokemondb.net/type/grass","","","280","40","27","60","37","50","66","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/whimsicott.png","0547","Whimsicott","https://pokemondb.net/pokedex/whimsicott","Grass","https://pokemondb.net/type/grass","","","480","60","67","85","77","75","116","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/petilil.png","0548","Petilil","https://pokemondb.net/pokedex/petilil","Grass","https://pokemondb.net/type/grass","","","280","45","35","50","70","50","30","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/lilligant.png","0549","Lilligant","https://pokemondb.net/pokedex/lilligant","Grass","https://pokemondb.net/type/grass","","","480","70","60","75","110","75","90","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/lilligant-hisuian.png","0549","Lilligant","https://pokemondb.net/pokedex/lilligant","Grass","https://pokemondb.net/type/grass","","","480","70","105","75","50","75","105","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/basculin-red-striped.png","0550","Basculin","https://pokemondb.net/pokedex/basculin","","","","","460","70","92","65","80","55","98","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/basculin-blue-striped.png","0550","Basculin","https://pokemondb.net/pokedex/basculin","","","","","460","70","92","65","80","55","98","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/basculin-white-striped.png","0550","Basculin","https://pokemondb.net/pokedex/basculin","","","","","460","70","92","65","80","55","98","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/sandile.png","0551","Sandile","https://pokemondb.net/pokedex/sandile","","","","","292","50","72","35","35","35","65","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/krokorok.png","0552","Krokorok","https://pokemondb.net/pokedex/krokorok","","","","","351","60","82","45","45","45","74","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/krookodile.png","0553","Krookodile","https://pokemondb.net/pokedex/krookodile","","","","","519","95","117","80","65","70","92","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/darumaka.png","0554","Darumaka","https://pokemondb.net/pokedex/darumaka","","","","","315","70","90","45","15","45","50","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/darumaka-galarian.png","0554","Darumaka","https://pokemondb.net/pokedex/darumaka","","","Ice","https://pokemondb.net/type/ice","315","70","90","45","15","45","50","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/darmanitan-standard.png","0555","Darmanitan","https://pokemondb.net/pokedex/darmanitan","","","","","480","105","140","55","30","55","95","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/darmanitan-zen.png","0555","Darmanitan","https://pokemondb.net/pokedex/darmanitan","","","","","540","105","30","105","140","105","55","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/darmanitan-galarian-standard.png","0555","Darmanitan","https://pokemondb.net/pokedex/darmanitan","","","Ice","https://pokemondb.net/type/ice","480","105","140","55","30","55","95","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/darmanitan-galarian-zen.png","0555","Darmanitan","https://pokemondb.net/pokedex/darmanitan","","","Ice","https://pokemondb.net/type/ice","540","105","160","55","30","55","135","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/maractus.png","0556","Maractus","https://pokemondb.net/pokedex/maractus","Grass","https://pokemondb.net/type/grass","","","461","75","86","67","106","67","60","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/dwebble.png","0557","Dwebble","https://pokemondb.net/pokedex/dwebble","","","","","325","50","65","85","35","35","55","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/crustle.png","0558","Crustle","https://pokemondb.net/pokedex/crustle","","","","","485","70","105","125","65","75","45","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/scraggy.png","0559","Scraggy","https://pokemondb.net/pokedex/scraggy","","","","","348","50","75","70","35","70","48","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/scrafty.png","0560","Scrafty","https://pokemondb.net/pokedex/scrafty","","","","","488","65","90","115","45","115","58","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/sigilyph.png","0561","Sigilyph","https://pokemondb.net/pokedex/sigilyph","","","","","490","72","58","80","103","80","97","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/yamask.png","0562","Yamask","https://pokemondb.net/pokedex/yamask","","","","","303","38","30","85","55","65","30","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/yamask-galarian.png","0562","Yamask","https://pokemondb.net/pokedex/yamask","","","","","303","38","55","85","30","65","30","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/cofagrigus.png","0563","Cofagrigus","https://pokemondb.net/pokedex/cofagrigus","","","","","483","58","50","145","95","105","30","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/tirtouga.png","0564","Tirtouga","https://pokemondb.net/pokedex/tirtouga","","","","","355","54","78","103","53","45","22","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/carracosta.png","0565","Carracosta","https://pokemondb.net/pokedex/carracosta","","","","","495","74","108","133","83","65","32","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/archen.png","0566","Archen","https://pokemondb.net/pokedex/archen","","","","","401","55","112","45","74","45","70","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/archeops.png","0567","Archeops","https://pokemondb.net/pokedex/archeops","","","","","567","75","140","65","112","65","110","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/trubbish.png","0568","Trubbish","https://pokemondb.net/pokedex/trubbish","","","Poison","https://pokemondb.net/type/poison","329","50","50","62","40","62","65","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/garbodor.png","0569","Garbodor","https://pokemondb.net/pokedex/garbodor","","","Poison","https://pokemondb.net/type/poison","474","80","95","82","60","82","75","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/zorua.png","0570","Zorua","https://pokemondb.net/pokedex/zorua","","","","","330","40","65","40","80","40","65","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/zorua-hisuian.png","0570","Zorua","https://pokemondb.net/pokedex/zorua","","","","","330","35","60","40","85","40","70","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/zoroark.png","0571","Zoroark","https://pokemondb.net/pokedex/zoroark","","","","","510","60","105","60","120","60","105","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/zoroark-hisuian.png","0571","Zoroark","https://pokemondb.net/pokedex/zoroark","","","","","510","55","100","60","125","60","110","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/minccino.png","0572","Minccino","https://pokemondb.net/pokedex/minccino","","","","","300","55","50","40","40","40","75","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/cinccino.png","0573","Cinccino","https://pokemondb.net/pokedex/cinccino","","","","","470","75","95","60","65","60","115","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/gothita.png","0574","Gothita","https://pokemondb.net/pokedex/gothita","","","","","290","45","30","50","55","65","45","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/gothorita.png","0575","Gothorita","https://pokemondb.net/pokedex/gothorita","","","","","390","60","45","70","75","85","55","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/gothitelle.png","0576","Gothitelle","https://pokemondb.net/pokedex/gothitelle","","","","","490","70","55","95","95","110","65","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/solosis.png","0577","Solosis","https://pokemondb.net/pokedex/solosis","","","","","290","45","30","40","105","50","20","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/duosion.png","0578","Duosion","https://pokemondb.net/pokedex/duosion","","","","","370","65","40","50","125","60","30","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/reuniclus.png","0579","Reuniclus","https://pokemondb.net/pokedex/reuniclus","","","","","490","110","65","75","125","85","30","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/ducklett.png","0580","Ducklett","https://pokemondb.net/pokedex/ducklett","","","","","305","62","44","50","44","50","55","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/swanna.png","0581","Swanna","https://pokemondb.net/pokedex/swanna","","","","","473","75","87","63","87","63","98","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/vanillite.png","0582","Vanillite","https://pokemondb.net/pokedex/vanillite","","","Ice","https://pokemondb.net/type/ice","305","36","50","50","65","60","44","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/vanillish.png","0583","Vanillish","https://pokemondb.net/pokedex/vanillish","","","Ice","https://pokemondb.net/type/ice","395","51","65","65","80","75","59","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/vanilluxe.png","0584","Vanilluxe","https://pokemondb.net/pokedex/vanilluxe","","","Ice","https://pokemondb.net/type/ice","535","71","95","85","110","95","79","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/deerling.png","0585","Deerling","https://pokemondb.net/pokedex/deerling","Grass","https://pokemondb.net/type/grass","","","335","60","60","50","40","50","75","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/sawsbuck.png","0586","Sawsbuck","https://pokemondb.net/pokedex/sawsbuck","Grass","https://pokemondb.net/type/grass","","","475","80","100","70","60","70","95","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/emolga.png","0587","Emolga","https://pokemondb.net/pokedex/emolga","","","","","428","55","75","60","75","60","103","Flying","https://pokemondb.net/type/flying","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/karrablast.png","0588","Karrablast","https://pokemondb.net/pokedex/karrablast","","","","","315","50","75","45","40","45","60","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/escavalier.png","0589","Escavalier","https://pokemondb.net/pokedex/escavalier","","","","","495","70","135","105","60","105","20","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/foongus.png","0590","Foongus","https://pokemondb.net/pokedex/foongus","Grass","https://pokemondb.net/type/grass","Poison","https://pokemondb.net/type/poison","294","69","55","45","55","55","15","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/amoonguss.png","0591","Amoonguss","https://pokemondb.net/pokedex/amoonguss","Grass","https://pokemondb.net/type/grass","Poison","https://pokemondb.net/type/poison","464","114","85","70","85","80","30","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/frillish.png","0592","Frillish","https://pokemondb.net/pokedex/frillish","","","","","335","55","40","50","65","85","40","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/jellicent.png","0593","Jellicent","https://pokemondb.net/pokedex/jellicent","","","","","480","100","60","70","85","105","60","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/alomomola.png","0594","Alomomola","https://pokemondb.net/pokedex/alomomola","","","","","470","165","75","80","40","45","65","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/joltik.png","0595","Joltik","https://pokemondb.net/pokedex/joltik","","","","","319","50","47","50","57","50","65","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/galvantula.png","0596","Galvantula","https://pokemondb.net/pokedex/galvantula","","","","","472","70","77","60","97","60","108","","","Bug","https://pokemondb.net/type/bug"
"https://img.pokemondb.net/sprites/scarlet-violet/icon/ferroseed.png","0597","Ferroseed","https://pokemondb.net/pokedex/ferroseed","Grass","https://pokemondb.net/type/grass","","","305","44","50","91","24","86","10","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/ferrothorn.png","0598","Ferrothorn","https://pokemondb.net/pokedex/ferrothorn","Grass","https://pokemondb.net/type/grass","","","489","74","94","131","54","116","20","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/klink.png","0599","Klink","https://pokemondb.net/pokedex/klink","","","","","300","40","55","70","45","60","30","","","",""
"https://img.pokemondb.net/sprites/scarlet-violet/icon/klang.png","0600","Klang","https://pokemondb.net/pokedex/klang","","","","","440","60","80","95","70","85","50","","","",""
